item_category,item_id,brand,user_id,date,comment,rating,tonality
413,4130301,10,1357,2015-12-09,"По-моему, очень выгодный вид машинки для стрижки волос - как-никак сочетание качества от Панасоник с выгодной ценой, грех пройти мимо такой модели. Прикупил и пользуюсь ею уже полгода, никаких помех в работе не было, остался доволен. Стрижет хорошо, равномерно, если наловчиться конечно. Можно ножи спокойно под водой промыть, что очень удобно. Насадки удобные, качественные. Вообще машинку удобно держать в руке, материал такой, что ничего не скользит, крепко держится. Есть еще и триммер встроенный. Ставлю обычно на зарядку ночью, зато потом могу хоть до часу в совокупности использовать - с аккумулятором проблем никогда не было. В целом доволен, храню в фирменном футляре, благо он в комплектации, к тому же еще и с маслом специальным для смазки.",5,positive
207,2070202,1,1225,2010-09-23,"Чтобы создать списки воспроизведения, нужно установить драйвера плеера (они на самом плеере), тогда при подключении плеера к компьютеру в ""моём компьютере"" загорается устройство WALKMAN, заходите на него и работаете. Так вот: чтобы сздать список воспроизведения кликаем на папку с музыкой правой кнопкой мыши и нажимаем ""создать список воспроизведения"", рядом с папкой создается файл списа воспроизведения, который можно переименовать и т.д. Если использовать такой способ коннекта, то он гораздо удобнее чем обычно ""как с флешкой"" единственный минус - перемещение файла или папки в пределах устройства (плеера) занимает столько же времени сколько удаление этого файла с плеера и загрузка его с компа в другое место. Абсолютно глупо. В остальном все хорошо. Это на Windows SP3, на других не знаю. Версия ОС плеера - 1.02 (обновление с оф. сайта)",5,positive
403,4030101,1425,2799,2016-10-18,Тихая и качественная,5,positive
406,4061001,759,682,2016-02-16,"Чайник за такую цену вполне приличный. Покупкой полностью доволен. Единственный минус - нет кнопки вкл./выкл., приходится постоянно пользоваться розеткой с ним. Для путешествий самое то. Место занимает мало. Закипает быстро. Не понимаю, почему люди пишут, что по 10-12 минут ждать приходится.",4,positive
406,4060301,62,313,2013-10-10,"Пользуюсь мясорубкой 4 месяца. асадке. Не брызгает, фарш аккуратно выползает в чашу. Если кто не знает, с говядины надо пленки срезать! А еще (сама первый раз накосячила по недосмотру), нож надо ставить лезвием к насадке, а не внутрь (см. инструкцию). Терка для овощей очень удобна: морковь, свекла не разлетаются мимо тарелки. Еще терла картофель на тонкие дольки, вот правда перец не особо хорошо пошел. Рекомендую.",5,positive
207,2070202,1,2562,2010-01-11,"Очень довольна))  Только сегодня купила и еще наверно не во всем разобралась, но пока претензий серьезных не имею)  Просто все, сразу приступила к использованию. Звук отличный!  Наушники конечно в комплекте не айс, и сразу взяла новые.  И еще крышка от входа USB немного волнует....фиксируется не очень, не потерять бы. Но проявив чудеса изобретательности и подложив бумажку мизерную - теперь спокойна, не оторвешь))))",5,positive
411,4110102,11,2947,2010-07-26,"Купил более года назад, впечатление в принципе хорошее. Шерсть от собаки с ковра всю собирает))) Из плюсов - дизайн, мощность всасывания на высоте, очень удобная насадка. Из минусов - неудобно включать ногой, качество сборки - в месте, где стоит уплотнитель контейнера, пыль немного вылетает)) и когда открываешь, чтобы вытряхнуть при открывании остается на уплотнителе, а потом падает - не очень приятно)) Хороший пылесос, о покупке не жалею.",4,positive
410,4100201,64,1225,2017-04-18,"Хорошая кофемашина. Кофе варит идеально. Посмотрите внимательно на предыдущие отзывы, их явно пишут конкуренты, они написаны все 07.04.2017. Спасибо консультанту в М.Видео, он честно мне рассказал о всех кофемашинах. Теперь мне понятно почему мне другой консультант так навязывал philips, ему за это платят немалые деньги! Будьте внимательны!",5,positive
405,4050104,617,690,2011-06-30,"Купила сегодня.  Выбирала по размеру. Очень оригинальный и компактный.  Внешне тоже оригинальный.  Малошумный. Маленький, но раздув приличный.  Я очень довольна, купила для себя на работу.  Рекомендую тем, у кого в кабинете отсутствует кондиционер.",5,positive
219,3050101,1542,2656,2012-03-20,"В каждом из нас, природой, заложена жестокость, со временем человеку навязывают мораль, некий этикет поведения и нормы общения в социуме. Кому не нравилось в счастливую пору детства закапывать живьем \""жуков пожарников\"" в спичечном коробке, давить тараканов, муравьев и остальных представителей насекомых? ManHunt позволяет реализовать самые смелые фантазии, жестокость которой трудно представить.",5,positive
413,4130601,66,1056,2016-08-07,"Все замечательно ,спасибо за скидки",5,positive
203,2030201,19,2629,2009-08-04,"мне он очень понравился мне его подарили на день рождение там очень удобно все расположенно особенно клавиши для музыки, мне особенно нравится Наличие модуля Bluetooth,и камеры 1.3 МПикс",5,positive
103,1030105,829,3061,2010-05-09,"Саб понравился очень. Стоит Mystery MBP-303+усилитель Mystery MR2.75+ конденсатор Mystery на 1Ф. Все подключено к магнитоле Pioneer DEH-3110UB. Все думают, что стоит саб на 1кВТ. А я говорю, что всего раскачивается на 225 ват мостом, никто не верит. Автомобиль ваз 2105.",5,positive
406,4061001,11,1503,2013-03-25,"Покупал в декабре 2010г.(впечатления к марту 2011 здесь писал,см.выше). Странно читать,что у кого-то быстро потёк, а у кого-то хрупкая клавиша включения. Нечего не течёт! Часто чайник стоит на полу(розетка возле плинтуса)- включаю тапкой(но канешна акуратно, не со всей дури)и ничё не треснуло. Воду лью с кувшина Барьер(картридж Д-6). Периодически всёж появляется накипь - вскипячу воду с лимонной кислотой(примерно 1 ст.ложка не горкой на 1,2-1,5 литра воды) и всё как новьё чисто. p.s.Может мрачные отзывы пишут маркетологи конкуренты? Ведь за такую цену данная модель вне конкуренции. Куплю такой же в подарок(стыдно не будет).",5,positive
203,2030201,534,19,2010-09-10,"Прекрасной ноутбук :) очень нравится. Игры все идут. Не тормозит, клавиатура хорошенькая. Удобно все. Цена меня поразила.. просто суперр.)    рекомендую.",5,positive
304,3040104,1,767,2013-10-27,Купил сынишке с игрой Праздник спорта. Обнаружил побочный эффект. Играю вечером в большой теннис по 1 часу 2 раза в неделю с утяжелителями на руках. Результат - 15 кило за полгода. Всем советую.,5,positive
411,4110104,10,781,2010-07-16,"Купил, пользуюсь неделю, когда в доме кот и собака, пылесос с мощностью всасывания 550w просто незаменим, по этому критерию и выбирал. После уборки немного вспотел, а у жены пресс заболел))) сложновато пылесосить ковёр на максимальной скорости)).   Вопрос! Зачем переключатель на самой турбощётки? Визуально он дублирует режимы как и на корпусе пылесоса (паркет, ковёр и.т.д.), но при переключении ничего визуально не меняется. И менеджеры в магазине не смогли это объяснить, никто не знает. Кто в курсе, подскажите. Может у меня щётка бракованная!? :(",5,positive
403,4030101,57,576,2014-05-15,"Машинку купила в октябре 2008 г. Выбирала, руководствуясь в основном ценой. Но по истечении 6 лет могу с полной ответственностью заявить, что это был правильный выбор: стирает чисто, даже на 30-ти минутной стирке; шумит в меру, не раздражая; лоток вынимается легко. Очень довольна своей малышкой. Рекомендую тем, кто за небольшую стоимость хочет получить достойный результат!!!",5,positive
406,4061001,879,1225,2016-10-07,"Пользуюсь 2 года. Нареканий нет. Кипятит воду практически бесшумно.  Есть выбор температур, что удобно при приготовлении напитков. Рекомендую  для приобретения.",5,positive
203,2030301,93,1983,2009-08-31,"Я согласен, что данный товар сочетает в себе ту мощь, которую нужно в это время и ту цену, которая устроит покупателя!!:)..мне посоветовали его приобрести..и я надеюсь, что я это сделаю !!",5,positive
401,4010201,709,2151,2013-05-18,"7 месяцев пользуемся. Всё в порядке. Писал отзыв 29.01.2013 Иван Омск. С этого момента ничего не изменилось в работе. Всем советую. Есть ещё такая же вытяжка только с сенсорным управлением, но мне кажется это дорогая и не надёжная функция. Данная вытяжка сочетает в себе цена/качество!!! Советую.",5,positive
406,4061101,76,2747,2010-06-03,"Всё понравилось,картошку если начистить грамотно(1см) то всё пучком получается(как в МакДональдсе-""картошка по-деревенски""),реально экономичная,немного с ценой правда загнули-а так все нормуль!",4,positive
404,4040106,617,2923,2016-11-09,"Если оставить на ночь, к утру не будет болеть голова, кислород не выжигает.",5,positive
405,4050303,13,2170,2013-04-19,"Заказали два кондиционера. Привезли через день после заказа, еще через день установили, мастера работали аккуратно. Кондеи работают хорошо, шума никакого нет, охлаждает довольно быстро! Покупкой довольны!",5,positive
401,4010101,309,1225,2010-11-07,"Приобрел газовую панель Gorenje G64AX1 несколько месяцев назад, единственное чем недоволен, это регуляторы подачи газа, не стойки к контактам с посудой, подвержены царапинам. Предполагал что у данного бренда не будет такого рода проблемок. А так в целом девайс неплохой.",4,positive
406,4061001,146,2549,2016-06-15,"Великолепный термопот , лучшая фирма . Очень рекомендую! Вы не будете жалеть о потраченных деньгах .",5,positive
401,4010201,709,656,2017-07-17,Тянет нормально.,4,positive
107,1070907,13,1565,2009-08-19,Телевизор отличный. Вот только через 3 дня после приезда из магазина перестал показывать. :)) Но эти три дня отработал на все 100%. Очень классно показывает эфирный сигнал. Даже удивлен. Рекомендую приобретать :)),5,positive
207,2070202,925,2493,2010-02-15,купил 30 декабря почитал сначала в интернете про него... в общем плеер не плохой... звук.. воспроизведение видео... текст... очень плохое качество материалов корпуса... сильно царапается дисплей... часто подвисает на видео... покупкой не очень доволен лучше заплатить больше... и взять что-нибудь другое..,4,positive
413,4130501,11,3106,2016-11-03,"Это сразу набор термометров, удобнейшая вещь для тех, у кого есть малыш!",5,positive
412,4120101,512,93,2011-08-11,"Купила по акции сразу два, себе и матушке, нареканий нет совсем, нагревается быстро, отпаривает хорошо, разглаживает бывает не очень, в этом случае помогает паровой удар. Спрашивала у мамы - у нее проблем тоже не было.",5,positive
515,5150101,258,763,2017-01-20,"Моя любовь. Чистый кайф от прослушивания музыки и никакого дискомфорта для ушей. Использую в поездках и дома. Хорошие наушники с такой формой найти практически невозможно (не переношу вакуумные). Не профессионал, звук чистый, многогранный, никаких шумов, заглушает окружающий мир.",5,positive
411,4110104,11,1440,2015-12-19,"Покупала пылесос лет шесть назад и он ни разу меня не подвел.Очень мощный,хорошо всасывает.Спасибо производителям,действительно очень качественный пылесос.",5,positive
413,4130601,66,2549,2014-01-14,"Пользуемся несколько мес. Старая крутила и пульсировала и эта делает тоже самое. Датчик давления на зубы реагирует, если так сильно давить, что вращение щетки практически парализовано... У экрана помимо отображения режимов и стадий чистки есть оч. полезная функция - это часы, когда встаешь ночью в сортир)) Из явных плюсов удобный контейнер для хранения 4 насадок, если для семьи (как не странно, но именно он подтолкнул меня к выбору этой модели). В комплекте есть спец. футляр, можно спокойно брать ее в дорогу. Работает тихо, несколько режимов, в т.ч. чувствительный, аккумулятора хватает на 5-6 дней в семье из 3 чел. Минусов у щетки не нашел, кроме как боязнь ее разбить случайно. В общем все дорого-богато, но для здоровья зубов по-моему лучше щетку за те же 2,5 т.р., а остаток денег тратить на хорошую зубную пасту. Если деньги есть и желание кайфовать от ее топовости - берите, не пожалеете.",5,positive
107,1070902,13,2387,2010-04-15,"ЖК-телевизор 32"" Samsung LE-32 B450 C4W. Отличный телевизор, на мой взгляд - лучший из ""бюджетных"" моделей. Яркое, сочное, ""солнечное"" изображение, которое действительно порадовало!!! Матрица Самсунг - рулит! Диагональ - меньше 26"" я даже не рассматривала при выборе, а вкусив 32"" - на меньшую вы уже и не согласитесь (если только этот телевизор не будет предназначаться для кухни, например). Так что советую всем сомневающимся! Берите - не пожалеете!",5,positive
107,1070902,13,257,2010-06-07,"Здравствуйте,подскажите пожалуйста как убрать звук при включении и выключении телевизора?Перелистала всю книжку по руководству,так и не нашла.Буду вам очень благодарна если подскажите.А в общем телевизор меня устраивает.С уважением.",4,positive
304,3040105,1,783,2011-09-26,"Если вам не нравится эта консоль,то это потому что она не похожа на другие,но заметьте что это самая портативная псп из всех псп!",5,positive
107,1070902,13,2656,2009-10-18,"Отличная панель,звук,изображение на отлично.Хотел взять филипс но качество тв сигнала плохое(пока не сравнил с данной панелью).Не сколько не пожалел что взял именно эту модель,да и цена приемлема.",5,positive
207,2070202,1,2506,2011-06-27,"купил три дня назад порадовало качество звука , ёмкость аккумулятора и цена . минус - это наушники , поэтому сразу купил Sennheiser CX-300-ll Black .",5,positive
203,2030201,19,2151,2009-10-17,"Машинка хорошая, приобрел 10.10.2009, перед этим глаз положил на Acer? но так как из рук прям вырвали и не успел купить, то искал близкий по параметрам, который и оказался Toshiba. Характеристики очень порадовали, для ноута хорошо справляется с современными играми, система охлаждения работает как часы, что положительно сказывается на производительности. Ноут сделан для людей следящих за своим стилем и выглядит как машинка для состоятельного руководителя, единственно приходится его протирать почаще.  Матрица очень четкая и с хорошим откликом, чем почти уступает новой светодиодной матрице по контрастности цветов. Вес в отличии от Acer самый оптимальный, на целый кг легче, что намного удобнее при работе на коленках. А главное сделан этично и эргономично, ничего лишнего.   Очень хорошо показала себя звуковая система которая способна воспроизводить широкополосные композиции.",5,positive
107,1070902,80,2879,2011-07-07,"Очень долго выбирал какой именно купить телевизор, но остановился на этой модели. Он достоен оценки 5+, картинка яркая и чёткая, читает множество форматов с USB флэшек, вообще за эти деньги лучше не найти.",5,positive
107,1070903,11,2066,2010-02-26,"Как к этому телевизору подключить цифровое телевидение?  Декодер ставить совсем не хочу, а CAM незнаю куда вставлять, слота для карточки нет. Может тут вообще встроенный декодер а? Помогите решить вопрос плиз))",5,positive
203,2030201,534,1565,2010-05-22,"Тоже полностью доволен ноутбуком, вот только одна проблема возникла...  Никак не могу понять ЧТО ДЕЛАТЬ со звуком.. Втыкаю наушники, но звук всё-равно играет из колонок... В настройках... не ставится по умолчанию звук на наушники...  Зато когда звоню с телефонного модема.. звук идёт на наушники.",5,positive
103,1030304,592,2937,2009-08-07,"Вы знаете я приобрёл Автомобильную магнитолу с DVD + монитор Prology DVS-1350 Всё отлично,всё радует, звук ,изображение,но мне не понятно почему такой плохой тюнер,ни одна радиостанция чётко не работает. У меня до этого была JVC правда простая без DVD без флеш-карты,радио станции ловила отлично,а здесь не пойму в чём причина,если кто знает,прошу ответить.  мой email:Kuvaeff_roman@mail.ru",4,positive
405,4050206,979,1662,2012-07-16,"Привет всем, хочу оставить хороший отзыв на етот прибор. Во первых - цена уже о многом говорит, расход воды и электроэнергии для проточного водонагревателя низкие, а главное установите прибор сразу к стене, а то я первый спалил положив горизонтально.  Сейчас пользую в дни когда отключают горячую воду, Однозначно пользоваться прибором выгодней, чем греть кастрюли!",4,positive
203,2030201,995,2387,2010-08-24,"Ноут просто супер, летает, работает без тормазов. Клавиатура удобная.",5,positive
410,4100301,48,1247,2016-08-29,"Плюсы: компактная, удобна в обращении, не коксует кофе под ножом  Минусы: разве что чуть шумновата  Общие впечатления- работает около 6 лет. Ежедневно по 2-3 раза с месячным помолом около килограмма зерна. На сегодня, с учётом отпусков и прочих отсутствий по моим подсчетам намолото около 70 кг) читайте инструкцию, обращайтесь аккуратно и да будет вам кофейное счастье.",5,positive
401,4010501,81,2305,2016-10-28,"Не сомневалась давно в качестве Электролюкс, так что из-за бренда покупала эту стиральную машину. Мы разместили ее у нас на кухне, хорошо вписалась, к тому же у нее есть собственная дверца. Мне очень понравились функции ручной стирки шерсти и шелка, одежда совершенно не портится и не растягивается. Часто пользуюсь разрыхлением после отжима, так намного легче потом доставать одежду и развешивать ее, а то отжим тут приличный, одежда после него быстро сушится. Система безопасности тут хорошо продумана, есть и защита от детей, и контроль дисбаланса и самодиагностика неисправностей.",4,positive
410,4100201,64,837,2012-11-27,"1)В ней есть что надо за такую цену. 2)Все манипуляции с чисткой, заправкой, обслуживание производятся спереди, поэтому можно устанавливать в ряд с другой техникой микроволновкой, комбайном и т.д., большой бак для воды. 3)Пенку взбивает очень плотную, молоко 3,5% Милок увеличивается раза в три. 4)кофе крепкий, пришлось уменьшить регулировку крепости, поставив дозатор посередине. 5)Удобный столик для чашек сверху. 6)Настоящая итальянка. Упакован в двойной коробке, внешняя - вся итальянская с их наклейками, штрих-кодами и т.д., видимо только с дороги. 7)Думаю, ещё найду. Недостатки как таковых пока не заметил, вот только нагрев столика особо не почувствовал. Ну и если не брать в расчёт неправильное описание, устаревшая фотография на оф.сайте, Яндексе да и во всей сети. Долго выбирал, когда остановился на Делонге, начал метаться по моделям, их огромный выбор. Потратил два дня, в итоге выбрал эту. При звонке в интернет-магазин мне объяснили,что оказывается все модели до 30000 рублей одинаковые,разница только в дизайне и наличие дисплея. Информация на оф.сайте устаревшая, включая инструкции и фотографии блуждающие по интернету. На самом деле на этой модели вместо кнопки с краником - кнопка пар как и у всех(в процессе выбора меня этот краник отпугивал отсутствием функции быстрый пар, что и до сих пор подтверждается на сайте), а вместо кнопки ложка-появилась кнопка ECO. Таким образом машина сравнялась по функциям со старшими собратьями, вышла,т.с., на современный уровень. Нормальный быстрый пар, программирование времени отключения, вопреки описанию на оф.сайте, появился выключатель на задней стенке. Инструкция в комплекте правильная, а не та устаревшая, что с оф. сайта, если хотите почитать правильную, качайте от более старшей модели, все кнопки и функции одни и те же, машины одинаковые. Очень советую покупать, красивая,компактная,удобная и стильная модель с функциями как у дорогих моделей. P/S/ В инструкции понравилась фраза в самом начале Уделите ПАРУ МИНУТ на чтение данных инструкции :-)), читал намного дольше,а разбирался с настройкам тоже долго,т.к. их масса.",5,positive
406,4061001,48,1217,2010-03-06,"У меня больше трех лет два подобных чайника (такой+ Сименс-близнец). Никак не сломаются. Один действительно стал лить мимо после того, как был залит выше отметки Мах, верх колбы похоже слегка деформировался от нагрева. Был отправлен на дачу.",4,positive
304,3040304,1,2923,2009-12-17,"Сын просил это чудо на новый год, но я купил ему на шестнадцатилетие, он оооочень доволен. Очень удобная вещь, без проблем подключается к беспроводным сетям, так что почти везде есть интернет+ возможность общаться через Skype, докупили через интернет GPS модуль(маленький как карточки памти memorystick) теперь берем ее с собой когда едем за границу или в соседний город- очень помогает сориентироваться!  Всем советую приобрести!Если есть дети, то тем более.",5,positive
107,1070903,1,1417,2010-03-01,"Пользуюсь две недели, телевизор очень порадовал.  Плюсы: очень насыщенный и глубокий черный цвет, хорошая контрастность и сочность картинки, возможность подключения к ПК по DSub и DVI-HDMI, много разных входных разъемов, включая USB, обновляемая прошивка, звук очень приличный, никаких вибраций не замечено.  Минусы: немного шатается взад-вперед на подставке, но вроде не так сильно как у самсунгов. Настройки громкости едины для всех входящих разъемов, т.е. при переключении с компьютера на антенну рано утром может сильно заорать. Нельзя сделать для каждого канала ТВ свои настройки изображения (цветность, контрастность, теплота цвета), а так же формата изображения (16:9, 4:3 и т.д.).  По соотношению цена/качество, удобству использования и дизайну - телевизор отличный, качество картинки не хуже, чем у тех, что в два раза дороже.",5,positive
413,4130401,63,576,2010-12-14,"Фен отличный! Быстро сушит волосы (достаточно мощный), легкий для руки и удобен тем, что у него прорезиненый корпус - из рук не выскальзывает. Пользуюсь уже 3-й год ежедневно и никаких проблем не испытываю. Не жужжит, не скрипит и ничего не отвалилось, хотя постоянно беру его с собой в поездки.",5,positive
413,4130401,63,2217,2017-05-09,Удобный в эксплуатации,4,positive
403,4030101,1425,1458,2014-07-25,"Хорошая машинка за небольшие деньги, неделю гоняю ее по разным стиркам, особенно понравился режим рубашки 55 минут стирает в большом количестве воды, простирывает отлично ,выполаскивает тоже хорошо.Другие проги тоже понравились. По поводу громкости, она не тихая, ожимает достаточно громко конечно, во время стирки шум умеренный,однако  после старой чудом кажется,поставила ее на резиновые ножки подставочки вообще не прыгает.",5,positive
219,3050101,1542,3051,2010-10-20,Игруха круть! мультиплеер очень удачный. Спасибо,5,positive
304,3040104,1,1758,2010-07-23,"Давно мечтал о приставке, не мог выбрать между этой и Xbox. Все-таки остановился на PS3, и ничуть не жалею о выборе! Замечательная приставка, DVD и Blue-ray проигрыватель, и конечно шикарные игры (Heavy Rain, Uncharted 2)!  Работает очень тихо, геймпад удобный и легкий. В общем отличная покупка не только для заядлого геймера, но и для всей семьи!",5,positive
118,1180102,396,2923,2011-06-17,"В целом не плохой, но есть одна, похоже, традиционная особенность к которой нужно быть готовым - как и в штативе  RT-D3N так и в этом  существует важный ИМХО недостаток. Головка штатива изготовлена с браком, который заключается в том, что при съемке в горизонтальном положении до упора камера завалена по часовой стрелке на 3-7 градусов. Конечно, если площадку приподнять, то камера выравнивается, но площадка висит и держится только на винте не упираясь на основание. И если камера тяжелая (у меня зеркалка) при работе идут лишние вибрации. Не долго расстраиваясь  я выровнил ее термоклеем и все ок!  А осадок остался :(",4,positive
412,4120201,798,1417,2016-11-26,Справляется с любой тканью,5,positive
410,4100201,64,2815,2017-02-07,"Простота в управлении и обслуживании, температура на выходе , эстетичность.",5,positive
411,4110102,80,969,2010-08-21,Нормальный пылесос. чистит очень хорошо. Контейнер только заполняется быстро. Приходится много возиться при чистке фильтра двигателя.,4,positive
410,4100101,76,1543,2014-06-29,"Сегодня купили данную кофеварку капельного типа Tefal CM410530. И остались очень довольными вкусно приготовленным, а главное быстро кофе. Занимает не так уж много места, красивый дизайн. Советуем всем!!! Фильтры одноразовые 100 пакетов за 145 рублей очень удобно и недорого!!!",5,positive
107,1070902,13,432,2010-03-05,"Телек супер! все плюсы уже написали! А вот то, что картинка не растягивается с внешнего HDD на весь экран - это МИНУС! Еще не совсем удачно расположены входы на боковой панели. Но в целом оценка твердая 5+",5,positive
401,4010301,309,642,2012-11-21,"Еще ниже температура очистки в духовках Gorenje с системой Aqua Clean. Для такой очистки в противень духовки нужно залить 0,5 л обычной воды и оставить на полчаса при температуре 50&deg;С, активизировав программу очистки. Затем достаточно просто протереть внутренние части духовки, удалив остатки загрязнений &mdash; и ваша духовка готова к новым кулинарным подвигам.",5,positive
205,2050201,318,1538,2010-03-24,"Это самый удачный телефон,рекомендую.",5,positive
304,3040104,1,952,2011-01-22,PS3-очень класная приставка!!! На мой взгляд даже самая лучшая! Особенно мне нравится контройлер движений PS Move для PS3!!!,5,positive
412,4120101,76,690,2010-10-03,"купила недавно. недорого. отличная подошва, приятный интерфейс, небольшая цена. довольна",5,positive
408,4080301,939,1056,2012-05-16,"Купили в декабре. Страшно довольны, минусов за пол года эксплуатации не выявили, кроме трудностей в уходе за керамической поверхностью. Дизайн радует. Очень рекомендую!",5,positive
413,4130401,63,3183,2011-05-07,"Хороший стандартный фен, особых наворотов нет, но со своей основной функцией справляется замечательно! Пользуюсь им 4 года, поломок не было. Куплю новый, только, когда этот сломается.  Советую!",5,positive
203,2030201,440,2981,2010-04-07,"купил этот бук в марте за 25 тысяч  идёт всё всё только одно достаёт это windows 7. для таких буков только хрю ставить и линукс бубунтушный без них это не home\work notebook! а так вообще хорошая вещь вай фай очень мощный!! ловит точку друга за 1,5 км и сигнал на 1-2. игры идут все. а  проц грееца слабей чем core i3 знакомого!!  вообщем вещь супер!! только зря 7 стоит!!  да ещё и 64-bit!",5,positive
203,2030201,93,1319,2009-10-12,"я купил, все игры тянет, gta4",5,positive
401,4010201,709,763,2015-07-09,"долго не могла определиться с моделью вытяжки, в магазине посоветовали эту модель, тем более она была со скидкой 3000 рублей. купила и вот уже три месяца пользуюсь. со своими обязанностями справляется отлично, воздух очищает и запаха во время готовки не остается. из недостатков могу выделить: то что фильтр на нее дороговато покупать и модель не из тихих, но сильно не напрягает. модель хорошая, но производитель хотелось бы чтобы она была потише. а пока твердая четверка.",4,positive
304,3040104,1,2412,2010-03-24,"Перед покупкой, облазил все форумы, прочитал много отзывов! После покупки ни разу не сожалел, что купил именно Sony PS3, а не XBOX. Поверьте, есть за что платить! Это и медиа-сервер, и BluRay, а чего стоит игра Little Big Planet!? Много встроенных сервисов, бесплатные онлайн-сервисы и игра по сети, в отличие от XBOX. Sony - лидер! Советую!",5,positive
107,1070903,19,2815,2010-05-31,"Классный телевизор по всем параметрам, сборка нормальная!!!Польская!!намного лучше, чем наша Калининградская!!Цвет Яркость контрастность на 5",5,positive
411,4110104,11,2656,2015-11-09,"Пользуюсь этим пылесосом 3 месяца. Очень доволен! Отличная изогнутая щетка с щетинками на концах, с много разовым мешком для сбора пыли который можно стирать, так же можно и бумажные использовать, идеальное соотношение цены и качества, мощный и удобный, шланг надежный.",5,positive
